0,1,2,3,4,5,6
-0.35219984910390606,-2.3974370187898297,0.028152295601201107,-0.09973335236868772,0.0004984860262938486,-0.0005726238544565301,-2.697105805035862e-07
-1.804955544660073,1.163087011715184,-0.12504392670486034,0.044896529754405896,0.10154416216557287,0.004347889147937033,3.369420340412873e-05
-1.5006352516585335,1.002316184296225,-0.11282952707711277,-0.02720576427932703,-0.007830175507164035,-0.005075690027348957,-3.375393826364021e-05
-1.8323143805933282,1.0775378544907799,-0.12295972948891318,-0.029347671309854596,0.0604001185274933,0.004467938923950489,3.66064852986614e-05
-1.6311791410914909,1.0328958574108296,-0.11682546853305684,0.04609199288150446,-0.04447255642943775,0.0015704356933128958,-2.751899913038274e-06
3.0758385943495736,0.7163130979095488,0.002797635376154293,-0.022197856591968657,-0.019434080720830207,-0.0012400109456132897,1.255650731587707e-05
3.263759750576982,0.7344106830842114,0.006577414515392368,-0.05271033961863898,0.042831383060035935,0.007006819327771146,-1.1855604142778882e-05
2.370079487408018,0.7166319579466759,-0.013546051870940322,0.23276421591048652,-0.2929787279351347,-0.023294436198222832,4.663137809922642e-07
-1.6200294919990728,1.208615447044899,-0.12218476996015042,0.0984618874364071,0.12400228510628446,-0.001166012129678972,-5.281730633202073e-06
-1.6587843668213904,0.9650865168324272,-0.11532064113374016,-0.04410838738876891,-0.05017742518322375,0.0005587584312928179,-1.79238245351284e-06
-0.37154021188896086,-2.310231272579117,0.024949487794493644,0.04371297306156559,-0.02019812021021318,0.0024580417386312393,-3.5417052308178624e-06
-1.5795772423855658,1.002813468662194,-0.11467382662621076,0.0008414593974968175,-0.03763241751987668,-0.0013050189925866832,-1.6381257342314157e-05
-0.24970089363202294,-2.389595204142043,0.030288368182813385,-0.09000951942954831,0.009196436289893476,-0.002119075113294881,-2.043576106083116e-07
-1.624369145943451,1.107355045229507,-0.11907561647052636,-0.02371352808603382,0.10733356415916458,-0.003424611819888757,-1.0622989315567411e-05
-1.5856322522056068,1.077354411495278,-0.11722457306740607,-0.06439450413848573,0.10931689575342378,-0.005616600129748418,-2.03895197459183e-05
-1.7327675038891999,1.0477293314978082,-0.11965789113060564,0.0693451842004024,-0.05439852321235287,0.005790237498894562,2.22791152332202e-05
2.925097089940004,0.7681818970524734,-0.002352078356850484,0.03923891171275508,-0.021062552699963266,-0.007006498299337969,2.491486211782223e-05
3.1294337233150866,0.705374199909248,0.0043917734673389105,-0.031685538185917204,-0.020519824555562883,0.0008982159054331224,6.601535723465893e-06
2.5872411320076263,0.8033326951347672,-0.011291470443878553,0.18347369329663815,-0.12886323999332988,-0.017978048036671287,2.2842227058562466e-05
2.9511002266650084,0.7027836792913613,0.00034875773345760845,0.035171327439978015,-0.09495118177087701,-0.006401895548469692,2.0456316152322517e-05
-1.7587205236481813,0.9607957291581023,-0.11751257735654376,-0.057986279302343804,-0.05080098521527756,0.003652816979373886,2.013704275645963e-05
-0.23093927392669597,-2.3217324342773282,0.02857705356873425,0.0033376825085031764,0.011562644011911205,-0.0009303604695189434,-2.084749432873903e-06
-1.7628635020208328,0.9608219674638963,-0.11760937586510213,-0.05651456763411033,-0.05236504576325471,0.0038642532655932247,2.1254954025950233e-05
-0.01960934551950457,-2.1835119725485557,0.02909810345347013,0.12499721205008543,0.08901702270705306,-0.002963976430474082,2.5896114954642406e-06
-1.7658066034750177,1.1535715531361534,-0.12381332924568132,0.09320392243913715,0.05079353014261744,0.005211736704934796,2.885124362288897e-05
-0.26467523627278694,-2.3717620832990534,0.02936488599044458,-0.1007339332989639,0.03907550247341756,-0.0024963468637743545,1.8622262081383835e-06
-1.5587245199180684,1.0013074474007584,-0.1141584255307111,-0.05915668338584694,0.014450774603577757,-0.004401786780172885,-2.434083241346733e-05
-1.8777000959900054,0.9913073998997263,-0.12123859618692408,0.011194398883068578,-0.0830776001369385,0.010214838986598671,5.5836354147259694e-05
-1.515651278509074,1.0059584532284367,-0.11329506626512797,-0.02507952101754225,-0.006392599285286067,-0.004584770248768879,-3.081016516761947e-05
3.2608718126502976,0.7068775867586019,0.007367819195051473,-0.13445586872475976,0.08041773010135517,0.007573789251893884,-1.4606084563416352e-05
-0.15693250280955456,-2.334194786256599,0.030677327873864096,-0.06595692017635532,0.0623929423095166,-0.00378149453435307,3.5168529413553744e-06
3.143314923068974,0.7577044683433867,0.0030534454790974914,0.023637313211576208,-0.004211187090630387,0.0013490153165423473,6.425608398264205e-06
-0.0408731336550583,-2.198945153445865,0.029088531472518227,0.09280042950195508,0.09677439356993049,-0.003294721332894236,3.5974019652147033e-06
